id,name,kabkota_id,create_uid,create_date,write_uid,write_date
1996, Warungpring,131,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
1997, Watukumpul,131,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
1998, Bobotsari,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
1999, Bojongsari,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2000, Bukateja,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2001, Kaligondang,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2002, Kalimanah,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2003, Karanganyar,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2004, Karangjambu,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2005, Karangmoncol,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2006, Karangreja,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2007, Kejobong,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2008, Kemangkon,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2009, Kertanegara,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2010, Kutasari,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2011, Mrebet,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2012, Padamara,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2013, Pengadegan,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2014, Purbalingga,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2015, Rembang,132,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2016, Bagelen,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2017, Banyuurip,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2018, Bayan,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2019, Bener,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2020, Bruno,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2021, Butuh,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2022, Gebang,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2023, Grabag,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2024, Kaligesing,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2025, Kemiri,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2026, Kutoarjo,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2027, Loano,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2028, Ngombol,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2029, Pituruh,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2030, Purwodadi,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2031, Purworejo,133,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2032, Bulu,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2033, Gunem,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2034, Kaliori,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2035, Kragan,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2036, Lasem,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2037, Pamotan,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2038, Pancur,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2039, Rembang,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2040, Sale,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2041, Sarang,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2042, Sedan,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2043, Sluke,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2044, Sulang,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2045, Sumber,134,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2046, Ambarawa,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2047, Bancak,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2048, Bandungan,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2049, Banyubiru,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2050, Bawen,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2051, Bergas,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2052, Bringin,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2053, Getasan,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2054, Jambu,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2055, Kaliwungu,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2056, Pabelan,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2057, Pringapus,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2058, Sumowono,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2059, Suruh,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2060, Susukan,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2061, Tengaran,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2062, Tuntang,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2063, Ungaran Barat,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2064, Ungaran Timur,135,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2065, Gemolong,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2066, Gesi,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2067, Gondang,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2068, Jenar,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2069, Kalijambe,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2070, Karangmalang,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2071, Kedawung,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2072, Masaran,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2073, Miri,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2074, Mondokan,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2075, Ngrampal,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2076, Plupuh,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2077, Sambirejo,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2078, Sambung Macan,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2079, Sidoharjo,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2080, Sragen,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2081, Sukodono,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2082, Sumberlawang,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2083, Tangen,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2084, Tanon,136,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2085, Baki,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2086, Bendosari,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2087, Bulu,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2088, Gatak,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2089, Grogol,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2090, Kartasura,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2091, Mojolaban,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2092, Nguter,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2093, Polokarto,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2094, Sukoharjo,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2095, Tawangsari,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2096, Weru,137,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2097, Adiwerna,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2098, Balapulang,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2099, Bojong,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2100, Bumijawa,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2101, Dukuhturi,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2102, Dukuhwaru,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2103, Jatinegara,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2104, Kedung Banteng,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2105, Kramat,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2106, Lebaksiu,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2107, Margasari,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2108, Pagerbarang,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2109, Pangkah,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2110, Slawi,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2111, Surodadi,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2112, Talang,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2113, Tarub,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2114, Warurejo,138,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2115, Bansari,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2116, Bejen,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2117, Bulu,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2118, Candiroto,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2119, Gemawang,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2120, Jumo,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2121, Kaloran,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2122, Kandangan,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2123, Kedu,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2124, Kledung,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2125, Kranggan,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2126, Ngadirejo,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2127, Parakan,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2128, Pringsurat,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2129, Selopampang,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2130, Temanggung,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2131, Tembarak,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2132, Tlogomulyo,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2133, Tretep,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2134, Wonoboyo,139,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2135, Baturetno,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2136, Batuwarno,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2137, Bulukerto,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2138, Eromoko,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2139, Girimarto,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2140, Giritontro,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2141, Giriwoyo,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2142, Jatipurno,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2143, Jatiroto,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2144, Jatisrono,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2145, Karangtengah,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2146, Kismantoro,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2147, Manyaran,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2148, Ngadirojo,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2149, Nguntoronadi,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2150, Paranggupito,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2151, Pracimantoro,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2152, Puhpelem,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2153, Purwantoro,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2154, Selogiri,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2155, Sidoharjo,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2156, Slogohimo,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2157, Tirtomoyo,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2158, Wonogiri,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2159, Wuryantoro,140,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2160, Garung,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2161, Kalibawang,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2162, Kalikajar,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2163, Kaliwiro,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2164, Kejajar,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2165, Kepil,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2166, Kertek,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2167, Leksono,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2168, Mojotengah,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2169, Sapuran,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2170, Selomerto,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2171, Sukoharjo,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2172, Wadaslintang,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2173, Watumalang,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2174, Wonosobo,141,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2175, Magelang Selatan,142,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2176, Magelang Tengah,142,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2177, Magelang Utara,142,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2178, Pekalongan Barat,143,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2179, Pekalongan Selatan,143,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2180, Pekalongan Timur,143,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2181, Pekalongan Utara,143,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2182, Argomulyo,144,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2183, Sidomukti,144,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2184, Sidorejo,144,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2185, Tingkir,144,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2186, Banyumanik,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2187, Candisari,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2188, Gajah Mungkur,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2189, Gayamsari,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2190, Genuk,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2191, Gunungpati,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2192, Mijen,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2193, Ngaliyan,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2194, Pedurungan,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2195, Semarang Barat,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2196, Semarang Selatan,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2197, Semarang Tengah,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2198, Semarang Timur,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2199, Semarang Utara,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2200, Tembalang,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2201, Tugu,145,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2202, Banjarsari,146,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2203, Jebres,146,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2204, Laweyan,146,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2205, Pasar Kliwon,146,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2206, Serengan,146,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2207, Margadana,147,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2208, Tegal Barat,147,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2209, Tegal Selatan,147,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2210, Tegal Timur,147,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2211, Arosbaya,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2212, Bangkalan,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2213, Blega,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2214, Burneh,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2215, Galis,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2216, Geger,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2217, Kamal,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2218, Klampis,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2219, Kokop,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2220, Konang,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2221, Kwanyar,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2222, Labang,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2223, Modung,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2224, Sepulu,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2225, Socah,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2226, Tanah Merah,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2227, Tanjungbumi,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2228, Tragah,148,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2229, Bangorejo,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2230, Banyuwangi,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2231, Cluring,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2232, Gambiran,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2233, Genteng,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2234, Giri,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2235, Glagah,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2236, Glenmore,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2237, Kabat,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2238, Kalibaru,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2239, Kalipuro,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2240, Licin,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2241, Muncar,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2242, Pesanggaran,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2243, Purwoharjo,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2244, Rogojampi,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2245, Sempu,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2246, Siliragung,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2247, Singojuruh,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2248, Songgon,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2249, Srono,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2250, Tegaldlimo,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2251, Tegalsari,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2252, Wongsorejo,149,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2253, Bakung,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2254, Binangun,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2255, Doko,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2256, Gandusari,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2257, Garum,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2258, Kademangan,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2259, Kanigoro,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2260, Kesamben,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2261, Nglegok,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2262, Panggungrejo,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2263, Ponggok,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2264, Sanan Kulon,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2265, Selopuro,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2266, Selorejo,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2267, Srengat,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2268, Sutojayan,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2269, Talun,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2270, Udanawu,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2271, Wates,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2272, Wlingi,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2273, Wonodadi,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2274, Wonotirto,150,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2275, Balen,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2276, Baureno,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2277, Bojonegoro,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2278, Bubulan,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2279, Dander,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2280, Gayam,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2281, Gondang,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2282, Kalitidu,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2283, Kanor,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2284, Kapas,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2285, Kasiman,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2286, Kedewan,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2287, Kedungadem,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2288, Kepoh Baru,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2289, Malo,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2290, Margomulyo,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2291, Ngambon,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2292, Ngasem,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2293, Ngraho,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2294, Padangan,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2295, Purwosari,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2296, Sekar,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2297, Sugihwaras,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2298, Sukosewu,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2299, Sumberrejo,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2300, Tambakrejo,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2301, Temayang,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2302, Trucuk,151,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2303, Binakal,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2304, Bondowoso,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2305, Botolinggo,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2306, Cermee,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2307, Curahdami,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2308, Grujugan,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2309, Jambe Sari Darus Sholah,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2310, Klabang,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2311, Maesan,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2312, Pakem,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2313, Prajekan,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2314, Pujer,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2315, Sempol,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2316, Sukosari,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2317, Sumber Wringin,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2318, Taman Krocok,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2319, Tamanan,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2320, Tapen,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2321, Tegalampel,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2322, Tenggarang,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2323, Tlogosari,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2324, Wonosari,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2325, Wringin,152,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2326, Balong Panggang,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2327, Benjeng,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2328, Bungah,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2329, Cerme,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2330, Driyorejo,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2331, Duduk Sampeyan,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2332, Dukun,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
2333, Gresik,153,1,2021-03-14 14:01:02,1,2021-03-14 14:01:02
